source,source_lower,target,target_lower,weight,context_level,chapters,num_chapters
Георгиевскою,георгиевско,Ростов,рост,1,sentence,0,1
Курским,курским,Шенграбене,шенграбен,1,sentence,0,1
Багратиона,багратион,Ну,ну,1,sentence,0,1
Александра,александр,Славь,славь,1,sentence,0,1
Гром,гр,Илья Андреич,иль андреич,1,sentence,0,1
Илья Андреич,иль андреич,Росс,росс,1,sentence,0,1
Багратиона,багратион,Илья Андреич,иль андреич,1,sentence,0,1
Гром,гр,Росс,росс,1,sentence,0,1
Багратиона,багратион,Гром,гр,1,sentence,0,1
Багратиона,багратион,Росс,росс,1,sentence,0,1
Багратиона,багратион,Нарышкина,нарышк,1,sentence,0,1
Александра,александр,Нарышкина,нарышк,1,sentence,0,1
Александра,александр,Багратиона,багратион,1,sentence,0,1
Багратиона,багратион,Беклешова,беклеш,1,sentence,0,1
Александра,александр,Беклешова,беклеш,1,sentence,0,1
Долоховым,долоховым,Николай Ростов,николай рост,1,sentence,0,1
Денисовым,денисовым,Николай Ростов,николай рост,1,sentence,0,1
Багратиона,багратион,Шенграбенском,шенграбенск,1,sentence,0,1
Выпив,выпив,Многие,многи,1,sentence,0,1
Граф Илья Андреич,граф иль андреич,Петра Ивановича Багратиона,петр иванович багратион,1,sentence,0,1
Беклешова,беклеш,Уваров,увар,1,sentence,0,1
Нарышкина,нарышк,Уваров,увар,1,sentence,0,1
Апраксина,апракс,Уваров,увар,1,sentence,0,1
Валуев,валу,Уваров,увар,1,sentence,0,1
Илья Андреич,иль андреич,Уваров,увар,1,sentence,0,1
Долгорукова,долгорук,Уваров,увар,1,sentence,0,1
Апраксина,апракс,Беклешова,беклеш,1,sentence,0,1
Беклешова,беклеш,Валуев,валу,1,sentence,0,1
Беклешова,беклеш,Илья Андреич,иль андреич,1,sentence,0,1
Беклешова,беклеш,Долгорукова,долгорук,1,sentence,0,1
Апраксина,апракс,Нарышкина,нарышк,1,sentence,0,1
Илья Андреич,иль андреич,Нарышкина,нарышк,1,sentence,0,1
Долгорукова,долгорук,Нарышкина,нарышк,1,sentence,0,1
Апраксина,апракс,Валуев,валу,1,sentence,0,1
Апраксина,апракс,Илья Андреич,иль андреич,1,sentence,0,1
Апраксина,апракс,Долгорукова,долгорук,1,sentence,0,1
Валуев,валу,Илья Андреич,иль андреич,1,sentence,0,1
Валуев,валу,Долгорукова,долгорук,1,sentence,0,1
Долгорукова,долгорук,Илья Андреич,иль андреич,1,sentence,0,1
Долохов,долох,Николая Ростова,никола рост,1,sentence,0,1
Долоховым,долоховым,Москвы,москв,1,sentence,0,1
Долоховым,долоховым,Пьеру,пьер,1,sentence,0,1
Долохов,долох,Петербурге,петербург,1,sentence,0,1
Ростов,рост,Чт,чт,1,sentence,0,1
Долохов Ростову,долох ростов,Чт,чт,1,sentence,0,1
Денисов,денис,Надо,надо,1,sentence,0,1
За,за,Петруша,петруш,1,sentence,0,1
Кутузова,кутуз,Пьеру,пьер,1,sentence,0,1
Безухову,безухов,Несвицкий,несвицкий,1,sentence,0,1
Безухов,безух,Несвицким,несвицким,1,sentence,0,1
Безухов,безух,Ростов,рост,1,sentence,0,1
Безухов,безух,Долохов,долох,1,sentence,0,1
Безухов,безух,Денисов,денис,1,sentence,0,1
Долоховым,долоховым,Ростов,рост,1,sentence,0,1
Ростовым,ростовым,Сокольниках,сокольниках,1,sentence,0,1
Долохов,долох,Сокольниках,сокольниках,1,sentence,0,1
Несвицким,несвицким,Сокольницкий,сокольницкий,1,sentence,0,1
Ростов,рост,Сокольницкий,сокольницкий,1,sentence,0,1
Долохов,долох,Сокольницкий,сокольницкий,1,sentence,0,1
Денисов,денис,Сокольницкий,сокольницкий,1,sentence,0,1
Пьеру,пьер,Сокольницкий,сокольницкий,1,sentence,0,1
Может,может,Пьеру,пьер,1,sentence,0,1
Несвицкий,несвицкий,Пьеру,пьер,1,sentence,0,1
Долохов Денисову,долох денисов,Никаких,никаких,1,sentence,0,1
Денисов,денис,Несвицкого,несвицкого,1,sentence,0,1
Долохов,долох,Пожалу,пожал,1,sentence,0,1
Долохову,долохов,Пьеру,пьер,1,sentence,0,1
Долохов,долох,Долохову,долохов,1,sentence,0,1
Боком,бок,Несвицкий,несвицкий,1,sentence,0,1
Денисов,денис,Закройтесь,закройтесь,1,sentence,0,1
Несвицкий,несвицкий,Ростов,рост,1,sentence,0,1
Долохов,долох,Мимо,мимо,1,sentence,0,1
Je,je,Василья,василь,1,sentence,0,1
Людовика,людовик,Пьеру,пьер,1,sentence,0,1
Коля,кол,Элен,элен,1,sentence,0,1
Расстаться,расстатьс,Элен,элен,1,sentence,0,1
Вон,вон,Элен,элен,1,sentence,0,1
Аустерлицком,аустерлицк,Лысых Горах,лысых горах,1,sentence,0,1
Андрея,андре,Аустерлицком,аустерлицк,1,sentence,0,1
Андрея,андре,Лысых Горах,лысых горах,1,sentence,0,1
Аустерлицком,аустерлицк,Кутузова,кутуз,1,sentence,0,1
Лизе,лиз,Мари,мар,1,sentence,0,1
Маша,маш,Чт,чт,1,sentence,0,1
Андрея,андре,Ничего,ничего,1,sentence,0,1
Андрея,андре,Получил,получил,1,sentence,0,1
Марья,марь,Ничего,ничего,1,sentence,0,1
Австрию,австри,Андрей,андр,1,sentence,0,1
Андрей,андр,Москвы,москв,1,sentence,0,1
Австрию,австри,Москвы,москв,1,sentence,0,1
Ma,ma,Фока,фок,1,sentence,0,1
Ваше,ваш,Марьей Богдановной,марь богдановн,1,sentence,0,1
Лысых Горах,лысых горах,Марьей Богдановной,марь богдановн,1,sentence,0,1
Marie,marie,Non,non,1,sentence,0,1
Богу,бог,Марьей Богдановной,марь богдановн,1,sentence,0,1
Марьей Богдановной,марь богдановн,Ну,ну,1,sentence,0,1
Москвы,москв,Но,но,1,sentence,0,1
Лизе,лиз,По,по,1,sentence,0,1
Москвы,москв,По,по,1,sentence,0,1
Андрея,андре,По,по,1,sentence,0,1
Лизе,лиз,Москвы,москв,1,sentence,0,1
Андрея,андре,Лизе,лиз,1,sentence,0,1
Марьей Богдановной,марь богдановн,Ничего,ничего,1,sentence,0,1
Марьей Богдановной,марь богдановн,Тихона,тихон,1,sentence,0,1
Доложи,долож,Марьей Богдановной,марь богдановн,1,sentence,0,1
Тихона,тихон,Хорошо,хорошо,1,sentence,0,1
Кишиневе,кишинев,Марья,марь,1,sentence,0,1
Марья,марь,Слава Богу,слав бог,1,sentence,0,1
Демьяна,демьян,Почивать,почивать,1,sentence,0,1
Какая,кака,Маша,маш,1,sentence,0,1
Андрея,андре,Марьей Богдановной,марь богдановн,1,sentence,0,1
Allez,allez,Марья,марь,1,sentence,0,1
Безуховым,безуховым,Ростов,рост,1,sentence,0,1
Безуховым,безуховым,Долохов,долох,1,sentence,0,1
Безуховым,безуховым,Участие Ростова,участи рост,1,sentence,0,1
Ростов,рост,Участие Ростова,участи рост,1,sentence,0,1
Долохов,долох,Участие Ростова,участи рост,1,sentence,0,1
Ростов,рост,Старушка Марья Ивановна,старушк марь ивановн,1,sentence,0,1
Ростов,рост,Феде,фед,1,sentence,0,1
Старушка Марья Ивановна,старушк марь ивановн,Феде,фед,1,sentence,0,1
Безухову,безухов,Феде,фед,1,sentence,0,1
Москвы,москв,Николаем Ростовым,никола ростовым,1,sentence,0,1
Безуховым Пьер,безуховым пьер,Долохов,долох,1,sentence,0,1
Долоховым,долоховым,Ну,ну,1,sentence,0,1
Долоховым,долоховым,Николай,николай,1,sentence,0,1
Денисов,денис,Долоховым,долоховым,1,sentence,0,1
Иогеля,иогел,Ростовы,ростов,1,sentence,0,1
Иогеля,иогел,Ростовых,ростовых,1,sentence,0,1
Бонапартия,бонапарти,Москвы,москв,1,sentence,0,1
Денисов,денис,Николушка,николушк,1,sentence,0,1
Николай,николай,Рождества,рождеств,1,sentence,0,1
Денисовым,денисовым,Крещенья,крещень,1,sentence,0,1
Иогеля,иогел,Николинька,николиньк,1,sentence,0,1
Василий Дмитрич,василий дмитрич,Денисов,денис,1,sentence,0,1
Куда,куд,Наташа,наташ,1,sentence,0,1
Денисов,денис,Куда,куд,1,sentence,0,1
Куда,куд,Ростовых,ростовых,1,sentence,0,1
Архаровым,архаровым,Николай,николай,1,sentence,0,1
Николая,никола,Пьеру,пьер,1,sentence,0,1
Можешь,можешь,Наташа,наташ,1,sentence,0,1
Знаешь,знаешь,Николинька,николиньк,1,sentence,0,1
Мне,мн,Соней,сон,1,sentence,0,1
Иогеля,иогел,Москвы,москв,1,sentence,0,1
Безухов,безух,Иогеля,иогел,1,sentence,0,1
Графиня Наташа,графин наташ,Денисов,денис,1,sentence,0,1
Mon,mon,Иогель,иогель,1,sentence,0,1
Mon,mon,Николая,никола,1,sentence,0,1
Иогель,иогель,Николая,никола,1,sentence,0,1
Voyez,voyez,Денисову,денисов,1,sentence,0,1
Non,non,Денисов,денис,1,sentence,0,1
Иогель,иогель,Наташа,наташ,1,sentence,0,1
Наташа,наташ,Польше,польш,1,sentence,0,1
Николай,николай,Польше,польш,1,sentence,0,1
Денисов,денис,Поди,под,1,sentence,0,1
Вася,вас,Ну,ну,1,sentence,0,1
Вася,вас,Николай,николай,1,sentence,0,1
Денисов,денис,Точно,точно,1,sentence,0,1
Васька,васьк,Точно,точно,1,sentence,0,1
Васька,васьк,Денисов,денис,1,sentence,0,1
Наташа,наташ,Целый,целый,1,sentence,0,1
Волшебница,волшебниц,Денисов,денис,1,sentence,0,1
Денисов,денис,Иогель,иогель,1,sentence,0,1
Иогель,иогель,Польше,польш,1,sentence,0,1
Долохов,долох,Играть,играть,1,sentence,0,1
Или,ил,Ростов,рост,1,sentence,0,1
Долохов,долох,Или,ил,1,sentence,0,1
Долохов,долох,Ростовы,ростов,1,sentence,0,1
Попробовать,попробовать,Ростов,рост,1,sentence,0,1
Ростов,рост,Со,со,1,sentence,0,1
Долохов,долох,Поверить,поверить,1,sentence,0,1
Оставь,оставь,Ростов,рост,1,sentence,0,1
Долохов,долох,Оставь,оставь,1,sentence,0,1
Воскресенье,воскресень,Илья Андреич,иль андреич,1,sentence,0,1
Денисовым,денисовым,Наташа,наташ,1,sentence,0,1
Денисовым,денисовым,Ну,ну,1,sentence,0,1
Денисовым,денисовым,Соней,сон,1,sentence,0,1
Поварском,поварск,Соней,сон,1,sentence,0,1
Наташа,наташ,Поварском,поварск,1,sentence,0,1
Петя,пет,Поварском,поварск,1,sentence,0,1
Долохов,долох,Ох,ох,1,sentence,0,1
Ааах,ааах,Ростов,рост,1,sentence,0,1
Однако,однако,Ростов,рост,1,sentence,0,1
Долохов,долох,Однако,однако,1,sentence,0,1
Амштетенском,амштетенск,Богу,бог,1,sentence,0,1
Богу,бог,Долохов,долох,1,sentence,0,1
Амштетенском,амштетенск,Долохов,долох,1,sentence,0,1
Николая,никола,Ростов,рост,1,sentence,0,1
Ростов,рост,Счастлив,счастлив,1,sentence,0,1
Послушай,послушай,Ростов,рост,1,sentence,0,1
Николая,никола,Счастлив,счастлив,1,sentence,0,1
Николая,никола,Послушай,послушай,1,sentence,0,1
Долохов,долох,Счастлив,счастлив,1,sentence,0,1
Послушай,послушай,Счастлив,счастлив,1,sentence,0,1
Долохов,долох,Послушай,послушай,1,sentence,0,1
Долохов,долох,Твоя,тво,1,sentence,0,1
Николай,николай,Твоя,тво,1,sentence,0,1
Завтра,завтр,Ростов,рост,1,sentence,0,1
Иогеля,иогел,Наташа,наташ,1,sentence,0,1
Долохов,долох,Иогеля,иогел,1,sentence,0,1
Иогеля,иогел,Николай,николай,1,sentence,0,1
Наташа,наташ,Прекрасно,прекрасно,1,sentence,0,1
Еще,ещ,Николая,никола,1,sentence,0,1
Вера,вер,Николай,николай,1,sentence,0,1
Илья Андреич,иль андреич,Ну,ну,1,sentence,0,1
Николай,николай,Эх,эх,1,sentence,0,1
Денисов,денис,Ежели,ежел,1,sentence,0,1
Василий Дмитрич,василий дмитрич,Денисову,денисов,1,sentence,0,1
Долохов,долох,Польше,польш,1,sentence,0,1
Дурно,дурно,Пьеру,пьер,1,sentence,0,1
Am,am,Mansfeld,mansfeld,1,sentence,0,1
Mansfeld,mansfeld,Suza,suza,1,sentence,0,1
Am,am,Suza,suza,1,sentence,0,1
Адамовой,адамов,Пьеру,пьер,1,sentence,0,1
Безуховым,безуховым,Имею,име,1,sentence,0,1
Пьеру,пьер,Точно,точно,1,sentence,0,1
Адама,адам,Никто,никто,1,sentence,0,1
Адама,адам,Великого Бога,великого бог,1,sentence,0,1
Великого Бога,великого бог,Никто,никто,1,sentence,0,1
Ежели,ежел,Нем,нем,1,sentence,0,1
Его,его,Ежели,ежел,1,sentence,0,1
Его,его,Нем,нем,1,sentence,0,1
Его,его,Пьеру,пьер,1,sentence,0,1
Адама,адам,Его,его,1,sentence,0,1
Неужели,неужел,Пьеру,пьер,1,sentence,0,1
Богу,бог,Помощь,помощь,1,sentence,0,1
Вилларскому,вилларском,Петербурге,петербург,1,sentence,0,1
Осип Алексеевич Баздеев,осип алексеевич базде,Пьеру,пьер,1,sentence,0,1
Пьеру,пьер,Фомы Кемпийского,фом кемпийского,1,sentence,0,1
Петербурге,петербург,Фомы Кемпийского,фом кемпийского,1,sentence,0,1
Осипом Алексеевичем,осип алексеевич,Пьеру,пьер,1,sentence,0,1
Вилларский,вилларский,Долохов,долох,1,sentence,0,1
Богу,бог,Еще,ещ,1,sentence,0,1
Богу,бог,Евангелие,евангели,1,sentence,0,1
Евангелие,евангели,Пьеру,пьер,1,sentence,0,1
Для,дл,Пьеру,пьер,1,sentence,0,1
Имеете,имеет,Хорошо,хорошо,1,sentence,0,1
Имеете,имеет,Смольянинова,смольянин,1,sentence,0,1
Смольянинова,смольянин,Хорошо,хорошо,1,sentence,0,1
Противуборствовать,противуборствовать,Пьеру,пьер,1,sentence,0,1
Ежели,ежел,Пьеру,пьер,1,sentence,0,1
Женщины,женщин,Пьеру,пьер,1,sentence,0,1
Но,но,Помолчав,помолчав,1,sentence,0,1
Мой,мой,Москвы,москв,1,sentence,0,1
Василий,василий,Лёлей,лёл,1,sentence,0,1
Христос,христос,Элен,элен,1,sentence,0,1
Князь Василий,князь василий,Пьеру,пьер,1,sentence,0,1
Василий,василий,Ну,ну,1,sentence,0,1
Василий,василий,Но,но,1,sentence,0,1
Василия,васили,Идите,идит,1,sentence,0,1
Киев,ки,Одессу,одесс,1,sentence,0,1
Дело Пьера,дело пьер,Долоховым,долоховым,1,sentence,0,1
Анны Павловны,анн павловн,Наполеон,наполеон,1,sentence,0,1
Анны Павловны,анн павловн,Ауерштетом,ауерштет,1,sentence,0,1
Анны Павловны,анн павловн,Иеной,иен,1,sentence,0,1
Наполеон,наполеон,Пруссию,прусси,1,sentence,0,1
Ауерштетом,ауерштет,Наполеон,наполеон,1,sentence,0,1
Иеной,иен,Наполеон,наполеон,1,sentence,0,1
Ауерштетом,ауерштет,Пруссию,прусси,1,sentence,0,1
Иеной,иен,Пруссию,прусси,1,sentence,0,1
Ауерштетом,ауерштет,Иеной,иен,1,sentence,0,1
Ипполита,ипполит,Элен,элен,1,sentence,0,1
Mortemart,mortemart,Ипполита,ипполит,1,sentence,0,1
Вены,вен,Ипполита,ипполит,1,sentence,0,1
Mortemart,mortemart,Элен,элен,1,sentence,0,1
Вены,вен,Элен,элен,1,sentence,0,1
Mortemart,mortemart,Вены,вен,1,sentence,0,1
Анны Павловны,анн павловн,Борис Друбецкой,борис друбецк,1,sentence,0,1
Австрию,австри,Анны Павловны,анн павловн,1,sentence,0,1
Kopenhague,kopenhague,Kroug,kroug,1,sentence,0,1
Kopenhague,kopenhague,Shittoff,shittoff,1,sentence,0,1
Kroug,kroug,Shittoff,shittoff,1,sentence,0,1
Empereur,empereur,Vienne,vienne,1,sentence,0,1
Empereur,empereur,Il,il,1,sentence,0,1
Empereur,empereur,Mortemart,mortemart,1,sentence,0,1
Il,il,Vienne,vienne,1,sentence,0,1
Autriche,autriche,Vienne,vienne,1,sentence,0,1
Mortemart,mortemart,Vienne,vienne,1,sentence,0,1
Autriche,autriche,Il,il,1,sentence,0,1
Il,il,Mortemart,mortemart,1,sentence,0,1
Autriche,autriche,Mortemart,mortemart,1,sentence,0,1
Urope,urope,Анны Павловны,анн павловн,1,sentence,0,1
Eh,eh,Urope,urope,1,sentence,0,1
Eh,eh,Анны Павловны,анн павловн,1,sentence,0,1
Глогау,глога,Пруссию,прусси,1,sentence,0,1
Борису,борис,Пруссию,прусси,1,sentence,0,1
Анны Павловны,анн павловн,Глогау,глога,1,sentence,0,1
Борису,борис,Глогау,глога,1,sentence,0,1
Prusse,prusse,Ипполита,ипполит,1,sentence,0,1
Le Roi,le roi,Ипполита,ипполит,1,sentence,0,1
Ипполита,ипполит,Фридриха Великого,фридрих великого,1,sentence,0,1
Бонапарт,бонапарт,Ипполита,ипполит,1,sentence,0,1
Ипполита,ипполит,Потсдаме,потсдам,1,sentence,0,1
Анны Павловны,анн павловн,Фридриха Великого,фридрих великого,1,sentence,0,1
Анны Павловны,анн павловн,Бонапарт,бонапарт,1,sentence,0,1
Анны Павловны,анн павловн,Потсдаме,потсдам,1,sentence,0,1
Бонапарт,бонапарт,Фридриха Великого,фридрих великого,1,sentence,0,1
Потсдаме,потсдам,Фридриха Великого,фридрих великого,1,sentence,0,1
Бонапарт,бонапарт,Потсдаме,потсдам,1,sentence,0,1
Fr,fr,Ипполита,ипполит,1,sentence,0,1
Grand,grand,Ипполита,ипполит,1,sentence,0,1
Fr,fr,Grand,grand,1,sentence,0,1
Roi,roi,Voyons,voyons,1,sentence,0,1
Prusse,prusse,Voyons,voyons,1,sentence,0,1
Non,non,Вены,вен,1,sentence,0,1
Il,il,Анны Павловны,анн павловн,1,sentence,0,1
Nous,nous,Roi,roi,1,sentence,0,1
Nous,nous,Prusse,prusse,1,sentence,0,1
Empereur,empereur,Je,je,1,sentence,0,1
Il,il,Schwarzenberg,schwarzenberg,1,sentence,0,1
Мне,мн,Элен,элен,1,sentence,0,1
Анны Павловны,анн павловн,Мне,мн,1,sentence,0,1
Безухову,безухов,Петербург Борис,петербург борис,1,sentence,0,1
Болконского,болконского,Марья,марь,1,sentence,0,1
Княжна Марья,княжн марь,Николая,никола,1,sentence,0,1
Марья,марь,Савишной,савишн,1,sentence,0,1
Николай,николай,Савишной,савишн,1,sentence,0,1
Богучаровым,богучаровым,Лысыми Горами,лысым горам,1,sentence,0,1
Лысыми Горами,лысым горам,Лысых Гор,лысых гор,1,sentence,0,1
Богучарово,богучарово,Лысыми Горами,лысым горам,1,sentence,0,1
Андрей,андр,Лысыми Горами,лысым горам,1,sentence,0,1
Андрея,андре,Лысыми Горами,лысым горам,1,sentence,0,1
Богучаровым,богучаровым,Лысых Гор,лысых гор,1,sentence,0,1
Богучарово,богучарово,Богучаровым,богучаровым,1,sentence,0,1
Андрей,андр,Богучаровым,богучаровым,1,sentence,0,1
Андрея,андре,Богучаровым,богучаровым,1,sentence,0,1
Андрей,андр,Лысых Гор,лысых гор,1,sentence,0,1
Андрей,андр,Богучарово,богучарово,1,sentence,0,1
Андрея,андре,Богучарово,богучарово,1,sentence,0,1
Аустерлицком,аустерлицк,Князь Андрей,князь андр,1,sentence,0,1
Князь Андрей,князь андр,Лысых Горах,лысых горах,1,sentence,0,1
Петруша,петруш,Пожалуйте,пожалуйт,1,sentence,0,1
Андрея,андре,Петруша,петруш,1,sentence,0,1
Андрея,андре,Пожалуйте,пожалуйт,1,sentence,0,1
Карл Иваныч,карл иваныч,Марья,марь,1,sentence,0,1
Карл Иваныч,карл иваныч,Убирайтесь,убирайтесь,1,sentence,0,1
Буонапартием,буонапарти,Эйлау,эйла,1,sentence,0,1
Петеньки,петеньк,Прейсиш-Эйлауском,прейсиш-эйлауск,1,sentence,0,1
Austerlitz,austerlitz,Prince,prince,1,sentence,0,1
Austerlitz,austerlitz,Билибина,билиб,1,sentence,0,1
Austerlitz,austerlitz,Depuis,depuis,1,sentence,0,1
Prince,prince,Билибина,билиб,1,sentence,0,1
Depuis,depuis,Prince,prince,1,sentence,0,1
Depuis,depuis,Билибина,билиб,1,sentence,0,1
Potsdam,potsdam,Prussiens,prussiens,1,sentence,0,1
Bonaparte,bonaparte,Roi,roi,1,sentence,0,1
Bonaparte,bonaparte,Prusse,prusse,1,sentence,0,1
Fran,fran,Prussiens,prussiens,1,sentence,0,1
Glogau,glogau,Roi,roi,1,sentence,0,1
Le,le,Roi,roi,1,sentence,0,1
Glogau,glogau,Prusse,prusse,1,sentence,0,1
Le,le,Prusse,prusse,1,sentence,0,1
Glogau,glogau,Le,le,1,sentence,0,1
Bref,bref,Roi,roi,1,sentence,0,1
Bref,bref,Prusse,prusse,1,sentence,0,1
Austerlitz,austerlitz,Prosorofsky,prosorofsky,1,sentence,0,1
Austerlitz,austerlitz,Kamensky,kamensky,1,sentence,0,1
Kamensky,kamensky,Prosorofsky,prosorofsky,1,sentence,0,1
Буксгевдену,буксгевден,Пултуск,пултуск,1,sentence,0,1
Empereur,empereur,Остроленке,остроленк,1,sentence,0,1
Остерман,остерман,Остроленке,остроленк,1,sentence,0,1
Остроленке,остроленк,Пруссию,прусси,1,sentence,0,1
Буксгевдену,буксгевден,Остроленке,остроленк,1,sentence,0,1
Остроленке,остроленк,Седморецкий,седморецкий,1,sentence,0,1
Empereur,empereur,Остерман,остерман,1,sentence,0,1
Empereur,empereur,Пруссию,прусси,1,sentence,0,1
Empereur,empereur,Буксгевдену,буксгевден,1,sentence,0,1
Empereur,empereur,Седморецкий,седморецкий,1,sentence,0,1
Остерман,остерман,Пруссию,прусси,1,sentence,0,1
Буксгевдену,буксгевден,Остерман,остерман,1,sentence,0,1
Остерман,остерман,Седморецкий,седморецкий,1,sentence,0,1
Буксгевдену,буксгевден,Пруссию,прусси,1,sentence,0,1
Пруссию,прусси,Седморецкий,седморецкий,1,sentence,0,1
Буксгевдену,буксгевден,Седморецкий,седморецкий,1,sentence,0,1
Empereur,empereur,Le,le,1,sentence,0,1
Benigsen,benigsen,Hand,hand,1,sentence,0,1
Allemands,allemands,Hand,hand,1,sentence,0,1
Allemands,allemands,Benigsen,benigsen,1,sentence,0,1
Benigsen,benigsen,Boukshevden,boukshevden,1,sentence,0,1
Boukshevden,boukshevden,Poultousk,poultousk,1,sentence,0,1
Bonaparte,bonaparte,Poultousk,poultousk,1,sentence,0,1
Билибину,билибин,Князь Андрей,князь андр,1,sentence,0,1
Киевскую,киевску,Пьеру,пьер,1,sentence,0,1
Киев,ки,Пьеру,пьер,1,sentence,0,1
Опекунскому,опекунском,Пьеру,пьер,1,sentence,0,1
Болконскому,болконском,Пьеру,пьер,1,sentence,0,1
Антон,антон,Пьеру,пьер,1,sentence,0,1
Андрея,андре,Антон,антон,1,sentence,0,1
Антон,антон,Гость,гость,1,sentence,0,1
Андрей,андр,Планы,план,1,sentence,0,1
За,за,Пьеру,пьер,1,sentence,0,1
Андрей,андр,Навсегда,навсегд,1,sentence,0,1
Богу,бог,Одно,одно,1,sentence,0,1
Одно,одно,Пьеру,пьер,1,sentence,0,1
Андрей,андр,Несправедливо,несправедливо,1,sentence,0,1
Несправедливо,несправедливо,Пьеру,пьер,1,sentence,0,1
Андрей,андр,После Аустерлица,посл аустерлиц,1,sentence,0,1
